,Unnamed: 0,Tweets,target
212,217,i rarely find myself looking back on my own words/thoughts i've shared on my platform when communicating covid this article by at hildabast did gave me significant pause on how i should do better in integrating nuance in my communication wonderful piece,positive
213,218,at rawlluck fuck pfizer marry moderna kill johnson&amp johnson,negative
214,219,well this is the morrison frydenberg junta's version of abbott turnbull murdoch nbn fraudband three versions of the covid19aus vaccines for australia fttp fthc fttn pfizer for the junta i guess we may have move to get pfzier as at turnbullmalcolm suggested for fttn,neutral
215,220,pfizer deserves every bit of the credit it’s receiving but should a drug company decide who gets a vaccine,positive
216,221,at koenswinkels at alexberenson at pfizer yes if you have a reaction to the vaccine it merely shows that your immunesystem is in fight mode,neutral
217,222,brazil presses for pfizer astrazeneca shots to bolster slow covid 19 vaccine rollout,negative
218,223,at  ausmad as a pfizer doll myself i think the answer is clear,positive
219,224,at maribethw9007 at katiembaldwin i tell everyone the harsh truth but had no side effects from the pfizer either dose just do it,negative
220,225,at g marie215 at archiebradley7 at phillies thank you so much i got mine as well working for a hospital i was very fortunate enough to be offered the vaccine and i try to encourage as many people to get it did you get pfizer or moderna,positive
221,226,"hold your horses ""might"" not be as covered as well as u thought covid 19 vaccines from moderna and pfizer biontech appear significantly less effective against the coronavirus variant first found in south africa a lab study has suggested",positive
222,227,at paulmeekperth at fibrofroggy1 i heard dr norman swan saying that the overseas borders cannot be fully opened until the population has been effectively vaccinated with say pfizer with the mutant covid strains such as the african strain av vaccine is not effective,positive
223,228,at daxgigandet not only will i have 2 doses of pfizer it’s awesome knowing covid won’t kill me and hopefully no one else,positive
224,229,asked the med school boy im talking to if becoming a bad bitch was a side effect of the pfizer vaccine,negative
225,230,at elienyc mine too today pfizer baby,neutral
226,231,russian disinformation campaign targets pfizer vaccine report smartnews,neutral
227,232,my dad is 73 and got pfizer vaccine today in buffalo and i’m just so relieved and proud to be a scientist today  loudly_crying_face,positive
228,233,at dbechek1 at alexberenson at pfizer while i don't believe this persons claims i also doubt that pfizer and moderna gives a t cell response unless you actually meet the virus and fight it off,neutral
229,234,notice how at greghuntmp and now mcfuckface at thepmo have stopped mentioning pfizer vaccine because they have fuckup completely with eu on the buying of pfizer they cant do anything right,positive
230,236,the mrna vaccine from at biontech group/ at pfizer is reassuringly effective against all major circulating strains of sars cov 2 including the british south african and brazilian variants,positive
231,237,"scary ""both companies said in january that they were developing booster shots specifically to tackle the b 1 351 variant neither of the vaccines has been properly tested against the variant first found in south africa in the real world """,positive
232,238,my symptoms one day after getting the first dose of the pfizer covid vaccine mild swelling at the injection site mild pain from the swelling moderate headache mild nausea moderate muscle pain,positive
233,239,at morgan 03 i view it as (pfizer or moderna) vs jnj more effective vs single dose all else equal i'd prefer more effective but in reality i'll take whatever is available,positive
234,240,it's okay to have questions about vaccines but how do you determine what's a reliable source check out theantigen at pfizer's newest podcast this week it dives into vaccine hesitancy &amp digital health skills pfizerproud subscribe here pfecolleague,positive
235,241,at tayfuku lmao rip i’m getting pfizer but thanks for the input  loudly_crying_face  yellow_heart,positive
236,242,at hockeybroad slightly wrong there pfizer is anywhere from 50% up efficacy after 1 dose and depending on how you calculate the eficacy astrazeneca could be up to 89% after 1st dose,negative
237,243,pfizer jab 1 complete at  va puget sound health care system,positive
238,244,at erictopol at nejm at pfizer at biontech group is there any reason to suspect the results would be significantly different with the moderna mrna vaccine,neutral
239,245,at dr jubjub at pamlongco those are some pretty broad statements whatever specifically are you talking about pfizer covid vaccine moderna covid vaccine johnson &amp johnson covid vaccine gsk covid vaccine,positive
240,246,i get my 2nd pfizer shot on sunday i plan to keep doing what i have been doing until we have a lot more folks vaccinated and until we know more about the new variants about the only thing i agreed with reagan on was the wisdom of “trust but verify ”,positive
241,247,three days after the first dose of pfizer vaccine and i've had an ocular migraine lost part of my vision and i've slept pretty terribly so basically just like normal,positive
242,248,at rioslade again they’re being conservative based on limited data when your effectiveness is 95% that implies there’s a 5% for which it isn’t effective but for the vast majority of people it absolutely does,positive
243,249,at alexberenson at pfizer anything on non neutralizing antibodies,neutral
244,250,should you trust pfizer …,neutral
245,251,"at jonrfleming at seraphvelia at bella2bingo at seanhannity you are entitled to your own opinions but not your own facts this is a circus even the ex top scientist at pfizer has criticized the approach on this ""pandemic"" this is a hyped up flu just look at the numbers over 99% survival rate the numbers are in line with a flu season",positive
246,252,"at anthony25283089 at joelong25500334 at theliberal ie testing for transmissability is a lot harder i believe but iirc there were some promising results with the pfizer one so i think it s high doubtful they ""know"" anything abut transmissability i think it's the lack of knowing anything which is why they're being cautious",positive
247,253,the pfizer moderna and johnson &amp johnson vaccines compared – the atlantic,neutral
248,254,emergency “fact” check request at leadstoriescom at snopes at reuters is it a demonic sign that fauci fraud &amp pfizer all start with the “ff” sound  flushed_face   microbe  syringe  microbe  syringe  at cdcgov at who at drtedros at billgates  angry_face_with_horns  at pfizer at microsoft at joebiden China  at presssec Russia  at danscavino United_States,neutral
249,255,feeling super lucky to have recieved my first dose of the pfizer vaccine today as a volunteer at a mass vaccination clinic i was eligible also feeling a little more invincible than usual on internationalwomensday iwd2021 iwd vaccination vaccinationcovid,positive
250,256,study in uk to determine effectiveness of (heterologous) (mixed vaccine) platforms az + pfizer interestingly superior efficacy vs same vax in animal studies not unlike extended dose intervals this is novel but promising results by june hopefully,positive
251,257,us officials russian intelligence agencies are campaigning to undermine confidence in western vaccines using publications that serve as fronts their readership is small but their false narratives are amplified by other media via at wsj disinformation,negative
252,258,at anneofkingston at snakebadass they said any of the 3 that are approved right now moderna pfizer or j&amp j (j&amp j gets a bad wrap but it’s still 100% effective against hospitalization + death) many flu vaccines are only 20 60% effective they were only shooting for 50% w/covid vaccine 70+ is actually pretty good,positive
253,259,at rioslade the vaccines prevent infection in a majority of people spreading the virus while vaccinated is very unlikely especially to another vaccinated person here’s the cdc link,positive
254,260,at trustisdead1 1st shot of pfizer this morning i just have a killer headache and i'm tired but i don't mind hope you feel better,positive
255,261,at julia dearagon okay i’ve heard 2 for pfizer &amp moderna 4 for j&amp j,positive
256,262,at laurenpersoff at alexberenson at pfizer thank you this one doesn't seem to claim that people die from covid19 after getting their vaccines,neutral
257,263,at naomirwolf democracy eme gregpalast drwilliamhaseltine electo cnn joebiden aoc everlane pandemicresponse moderna pfizer covidvariants scienceistruth msnbc who abcnews nytimes opinion “covid 19 variants and the safety of students”,neutral
258,264,"at erictopol at nejm at pfizer at biontech group ""[a]s compared with neutralization of usa wa1/2020 neutralization of b 1 1 7 spike and p 1 spike viruses was roughly equivalent and neutralization of b 1 351 spike virus was robust but lower """,negative
259,265,the california department of health on monday told ktvu that they are notifying about 6 300 people who got vaccinated at the oakland coliseum over a span of two days that they received a less than recommended dose of the pfizer vaccine ​,negative
260,266,at dickhea36681836 at laura6t5 at john barron 46 obama had 100 million vaccine doses available to gen public sooner than trump 8 months from the first case that would have been august for trump yes h1n1 vaccine development is easier but trump lied to you that pfizer/moderna were all new they were first dev'd 20 yrs ago,positive
261,267,grandma got her first shot of the pfizer vaccine she is happy and sporting her sticker,positive
262,268,russian intelligence is sowing disinformation about the pfizer coronavirus vaccine the wsj reported covidvaccine,neutral
263,269,"at nancyzeigler9 at ianbaer at marilyn2365 thanks for sharing i think it's important that we share the ""good"" stories too the media hypes ""side effects "" i had both vaccines too (pfizer) and had zero problems not even a sore arm every body is different of course but nothing to fear",positive
264,270,thank you mr president at potus at joebiden and team for your pushing to get all teachers vaccinated 1st dose of pfizer down thank you to the amazing people at cvs for a flawless process today cvs vaccine pfizer blessed teacherlife,positive
265,271,at thespybrief three weeks past my second  syringe  pfizer feeling ecstatic today cdc announced small groups can meet inside without masks when 2 weeks past doses,positive
266,272,at erictopol at nejm at pfizer at biontech group not good for $nvax,positive
267,273,at ellendatlow i got my second pfizer jab on saturday and was really ready for the worst i am pleased to share despite my medical conditions that make me susceptible to a rocky next day i was not affected adversely i hope the same goes for you,positive
268,274,pfizer ceo finally gets first dose of his own medicine,positive
269,275,nz will have enough pfizer vaccine doses for entire population the sydney morning herald,positive
270,276,i'm incredibly grateful today i received my first dose of the pfizer vaccine the fema site run by the army 101st was incredible in and out in about 25 minutes that included 15 minutes of observation if you have the opportunity do it every needle in an arm is a victory,positive
271,277,pfizer used fetal tissue for testing and developing their vaccine johnson &amp johnson used fetal tissue for testing deplorable,negative
272,278,at hockeybroad there's research in the uk that suggests the 1st shot is 60 80% effective so we're doing the similar to canada but aiming for 3 mths apart we don't have moderna (i think) but with astrazeneca &amp pfizer alone we've given 1st shot to over 22 mill around a 3rd of our pop,positive
273,279,good news it looks like pfizer's vaccine holds up really well against the three major variants,positive
274,280,in other good news the federal government has upgraded vaccine deliveries with nearly a million doses of pfizer biontech arriving in ontario in the final weeks of march enough for 500 000 individuals,positive
275,281,vaccinated firstcovidshot pfizer,neutral
276,282,pfizer deserves every bit of the credit it’s receiving but should a drug company decide who gets a vaccine via at bw,neutral
277,283,first dose of pfizer in the arm,neutral
278,284,at kelly le i had moderna so pfizer may be different,neutral
279,285,at b nofacee congrats on pfizer,neutral
280,286,at skinnyfitlegend i’m getting pfizer thank god,neutral
281,287,at reuters right on pfizer,positive
282,288,at randpaul i agree however i did test positive for covid 19 (with symptoms) two months after getting the second dose of the pfizer vaccine,positive
283,289,at erictopol at nejm at pfizer at biontech group can we assume moderna would do about the same what about j&amp j i see studies that mention pfizer but never moderna why is that will studies like this be done on moderna and j&amp j,neutral
284,290,at drsanjaygupta at pfizer at moderna tx at jnjnews this is absolutely insane you're going to kill thousands doing this you can't pretend this isn't happening that didn't work for trump and it's not going to work for biden either you have to do the work to end it and we've been doing everything except that,negative
285,291,at michaelshadow17 i kept trying to get pfizer to install my nerd dna in the vaccine but they said it was unethical (,neutral
286,292,at daimondog at rioslade you are right because no one in the us has taken az as they have not applied for nor been approved for emergency use to the cdc only pfizer moderna and now j&amp j,positive
287,293,at boycottutah got my first appointment pfizer one thank you president biden  sparkling_heart  sparkling_heart  sparkling_heart,positive
288,294,at zweber i received pfizer and she has moderna,neutral
289,295,any patriots out there taking the vaccine genuinely curious covid19 vaccines moderna pfizer,neutral
290,296,(ap news) the latest oklahoma vaccine list to cover most in state albuquerque arizona athens business childandteenhealth childhoodimmunizations connecticut,positive
291,297,the pfizer moderna and johnson &amp johnson vaccines compared the atlantic,neutral
292,298,at erictopol at nejm at pfizer at biontech group could they do moderna now please,neutral
293,299,at jessicam6946 trump turned down a pfizer offer to supply an extra 500m doses early on delivered with the first batch trump administration said ‘no thanks ’ ds would’ve had a well organised vaccination plan ready to roll out the minute those vaccines were available we’d be 2 months ahead,positive
294,300,at fodderyfodder idk but i'm getting pfizer on thurs and i can't fucking wait,negative
295,301,good pfizer seems to affect all the variants,neutral
296,302,at factsdomatter4 at snakebadass with which vaccine az and j and j don't have the same effectiveness as pfizer and moderna,neutral
297,303,at lynneville yikes was it pfizer or moderna was there no nurse to make sure she wasn't feeling faint there's still months to go in canada for even the over 65 age group to get vaccines because we're so slow but i hope by then that maybe we can choose which vaccine to get,negative
298,304,the johnson &amp johnson vaccine has gone through the same rigorous testing as moderna and pfizer we've put together a few facts to help you understand how this vaccine works its efficacy and its benefits,negative
299,305,post pics of yourselves receiving other vaccines i promise they are cool too influenza chicken pox polio tdap show love to them all it will make you look cool and smart i promise covid19 vaccine pfizer,positive
300,306,at hildabast at theatlantic there is a near silence in news on how effectiveness drops against some variants only j&amp j of 3 has been tested on population of south africa and brazil showing over 50 effectiveness against their variants of concern pfizer and moderna lab results show 2/3s less effective,positive
301,307,at dilettantevoice at  ice9 israel meuhedet healthcare services report &gt pfizer vaccine &gt analysis 100k+ members &gt vaccine effectiveness reaches 96% on the 15th day after full vaccination &gt from days 7 to 14 89%,positive
302,308,at cbch54898101 at wandaj505 at honniebunnie777 listen to 3 20 3 45 pfizer &amp moderna do not use fetal cell lines in development or production they were only used in initial testing not in development or production johnson &amp johnson do use them i’m anti abortion my dad &amp i’ve had the pfizer jab my niece a nurse has too,neutral
303,309,at rockymountviews me too my first appointment is scheduled pfizer one thank you president biden  sparkling_heart  sparkling_heart  sparkling_heart,positive
304,310,at turbynewill pfizer at baylor scott and white in frisco i think my doctor got me in because i’m a fatty but i’ll take it one more to go,neutral
305,311,at parzival at alexberenson at pfizer and the vaccine probably will be significantly worse for people who were low risk to begin with,negative
306,312,at k tea cat i had the pfizer vaccine too it sucked for about 24 hours and then all my symptoms went away,neutral
307,313,new $2 600 pfizer inc direct pete ricketts for governor 2020 10 02 b1ab contributions,neutral
308,314,my mom just got her first dose of pfizer  smiling_face_with_tear,positive
309,315,the nat'l institutes of health has launched the last of 3 clinical trials to study the effectiveness of anticoagulants to prevent blood clots in adults w/ covid19 trial is exploring use of eliquis a blood thinner donated by bristol myers squibb/pfizer,positive
310,316,individuals are considered fully vaccinated 2 weeks or more after they have received the second dose of either pfizer or moderna or two weeks or more after they have received the single dose johnson and johnson vaccine,positive
311,317,ex potus* vaccination silence aiding false narratives about pfizer and moderna vaccines,negative
312,318,did pfizer bully latin american governments for access to covid vaccine $pfe,neutral
313,319,at greghuntmp has completely failed the australian public he's ok though because he'll get the 95% pfizer vaccine most everyone else gets the liberal 62% efficiency vaccine we have a govt run by a group of private college nerds,positive
314,320,when having access to too much food is a disease and not the entire push of civilization,positive
315,321,"at laurenpersoff at alexberenson at pfizer thank you how is this possible ""two doses of the mrna vaccine reduced symptomatic cases by 94% hospitalisation by 87% and severe covid 19 by 92% according to the data "" how is hospitalization reduced less than the percentage of symptomatic cases",negative
316,322,at jguthmann i got that one too pfizer crew 2021,neutral
317,323,at tommymauro1 at natesilver538 at erictopol the pfizer vaccine still performs reasonable well against variants,positive
318,324,at ellendatlow made me really tired the next day wife had flu symptoms both pfizer i’d plan to not work the following day we were glad we didn’t,positive
319,325,at traveladdict50 at drdenagrayson at cdcgov those vaccinated w moderna have cards with vaccination dates and dose serial numbers pfizer has a digital record,neutral
320,326,first dose of pfizer down 21 days to go glad to be on the road to some type of normalcy i miss seeing my friends i miss traveling i miss hugging my family,positive
321,327,this pfizer vaccine shit has viagra in it,negative
322,328,tho real talk for people who do like to know about vaccine stuff i took the pfizer vaccine and my side effects have been an extremely sore arm and slight fatigue which may have been exemplified by the bits of physical labor i have to do for my job otherwise i feel totally fine,positive
323,329,"at cyrusshahpar46 at topherspiro46 excellent article (with bonus science on at hildabast 's blog) don’t underestimate the appeal of ""the johnson &amp johnson"" vaccine trust and appeal are not only based on efficacy calculations",positive
324,330,at 4evablessed23 at roundsr biden immediately ordered more vaccines while trump had declined vaccines,positive
325,331,at ericjguignard so sorry to here that i got 1st dose of pfizer a week ago and nada,negative
326,332,newzealand vaccine coronaviruscovid19 new zealand to buy enough pfizer doses to vaccinate entire population france 24 english,positive
327,333,a new lab study shows troubling signs that pfizer's and moderna's covid 19 shots could be far less effective against the variant first found in south africa via at yahoo,positive
328,334,got that pfizer round 1 shot today babyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,neutral
329,335,finally got an appointment this morning march 8 2020 pfizer done at  magic mountain don't feel a thing (except a bit of relief),negative
330,336,netaniahu has millions israelis sacrificed as pfizer guinea pigs and thousands of trees sacrificed for notre dame sacrificing for pride always sad,negative
331,337,at authorkimberley nothing much after 1st moderna fever aches fatigue for about 24 hours after 2nd my mom had no issues after both pfizer shots but the shingrix vaccines were much much worse for me totally miserable for about 3 4 days after each,negative
332,338,at jerusalem post pity netaniahu has millions israelis sacrificed as pfizer guinea pigs and thousands of trees sacrificed for notre dame sacrificing for pride always sad,negative
333,339,at blindseyeview yeah just a little arm soreness for me so far with the pfizer one they haven't approved the oxford one over here,negative
334,340,at gopleader he was so worried about money for his wall he turned down repeated offers from pfizer to order more vaccines this is why when biden took office we were almost out of vaccines,positive
335,341,i was very nervous to get my 2nd dose of the pfizer vaccine because of the stories i heard of people getting sick luckily i ran into my high school principal mrs anna rodriguez (rialto high) who reassured me that everything was going to be okay,positive
336,342,at zachburkes at bekyfrmtheblock at erictopol at nejm at pfizer at biontech group thank you for explaining that,neutral
337,343,at dnarunner it's still your immune system responding only to an improved version of the spike protein (in most vaccines some use unmodified) nice article on the changes here in bnt/pfizer from at powerdns bert,positive
338,344,pfizer believes its current vaccine is highly likely to still protect against the south african variant the drugmaker is planning to test a third booster dose of their vaccine as well as a version retooled to combat the variant in order to better understand the immune response,positive
339,345,at drillbit death at bunneeshelton at acnewsitics well in hindsight it looks like trump should've requested 100m to 500m more doses before approval then don't you think pfizer made 200m for europe and trump and his team had to scramble to make a deal with pfizer for 100m more on 12/23,positive
340,346,at evilroyslade420 i heard they kicked you out of the site prior to the end of your 15 minute observation window because you kept saying “pfizer i hardly knew ‘er ”,negative
341,347,at jmpbarrymary at ash silv actually asked them for the j&amp j they were initially going to give me the pfizer but yay you got your 1st dose,positive
342,348,at plies pfizer makes viagra among many other medications,positive
343,349,at bkbombshell08 at mdvaxalerts yes it is m&amp t bank replaced pfizer with only j&amp j,neutral
344,350,at yamiche thanks for the info so good to know that one more pfizer shot and 3 weeks from now i will be fully vaxed huge relief  grinning_cat_with_smiling_eyes  two_hearts  face_with_medical_mask  thumbs_up  sunflower,positive
345,351,at epdevilla awesome girl keep up the bs your new scarf was top notch today it's wildly amazing how stupid canadians are especially ontario that they don't realize your husband was funded by az and pfizer and you lock everyone down and promote vaccines these kickbacks are soooo good,positive
346,352,at anneofkingston at cp24 pfizer is the most plentifully available vaccine in ontario thus far,positive
347,353,at naomirwolf at zigmanfreud israel killing its own people,positive
348,355,the covid 19 vaccines available in the us are both safe and effective anyone who says otherwise is working for the russians whether intentionally or not,positive
349,356,at vitofcalise at turbovax all my 4 family members got it around late feb are pfizer,negative
350,357,at daydreamingdane at alexberenson at pfizer a case control study,neutral
351,358,at prisoner1968 at robdoran77 at lbc at benkentish you are clueless vaccine stop transmission pfizer 89 4% oxford astrazenica 67%,neutral
352,359,at mclendaniel specifically five (5) of the 13 934 study participants who received moderna developed covid 19 vs 90 of those who got placebo eight (8) of the 18 198 study participants who received pfizer developed covid 19 vs 162 of those who got the placebo,positive
353,360,pfizer moderna vaccines less effective against key variant lab study,positive
354,361,at my2k yo this floridian got their first dose of the pfizer vaccine i’m half way there d,positive
355,362,dê like 2021 top 8 vacinas brazil sfe company at novavax inc at moderna at biontech se at regeneron pharmaceuticals at johnson &amp johnson at astrazeneca at pfizer at sanofi novavax moderna biontech regeneron johnson astrazeneca pfizer sanofi,neutral
356,363,at miz eisenhower at alexberenson at pfizer exactly the reality is that general immune responses are greatly diminished in this age group anyway,positive
357,364,at  chstp at breaking911 pfizer trial showed 95% effective against symptomatic covid &amp only 1 participant had severe covid case after out of 21k so it keeps ppl out of the hospital but unclear yet if prevents spread to others,positive
358,365,fuck marry kill moderna pfizer johnson &amp johnson,neutral
359,366,at scullingmonkey pfizer 26/12 covid+ve 02/01 after a set of nights (must have only been a couple days away from gaining immunity  face_with_tears_of_joy ),negative
360,367,"at bull japanese i think the ""slowly"" has more to do with lack of availability in the one month since february 7 bangladesh has vaccinated nearly 4 million people they are closer to a source as az is also manufacturing in india pfizer is the bottleneck",positive
361,368,at joshfrydenberg at peterstefanovic at skynewsaust thanks for getting the crappy az vaccine for the frontline workers while the privileged backroom of parliament et al get the pfizer,positive
362,369,i got my first pfizer vaccine today only side effect i feel is drowsiness i'm sleepy af but that's it,positive
363,370,a visit to the old meadowlands racetrack for covid shot 1 pfizer administered today used to bet horses with my father and brother here outside the track is the transmitter for 1280am radio wado aka the voice of god in every latino family’s kitchen radio ancestors check,positive
364,371,at imbluntreaction i wanted the pfizer but was given moderna  loudly_crying_face  oh well enjoy that sore arm bb uwu,negative
365,372,10 000 first dose pfizer vaccines will be opening at 6 pm please use the info below if it doesn't work go to this link,positive
366,373,at karenlovecheese at robyn goch good luck let us know how you are my mum had pfizer and didn’t feel that bad the first time,positive
367,374,at joncoopertweets i received my first vaccine today too pfizer at a drive through fire station in rochester mi congrats,positive
368,375,at simondolan at moanymr was watching something last week on the dollar vigilante website &amp they were saying about all of the demands off pfizer apparently brazil &amp another country told them to fcuk off in the end because they just kept demanding more &amp more there’s loads of different vids on there,positive
369,376,at hockeybroad no we've got pfizer moderna and astrazeneca (sp ) going i'm hopeful to be able to book around the 22nd of march,neutral
370,377,at richardzussman so multiple people got 2 doses of pfizer a 94 95% immunity to covid 19 and there was still an outbreak i mean depending on the number of people infected that’s either real bad luck or somethings up,negative
371,378,in today's episode of brandolini's law i need to explain to my friends how the at pfizer vaccine does not give you covid gingivitis and african trypanosomiasis cause at nhsuk left wide open and correlation obviously implies causation thanks at facebook,positive
372,379,at lizlewintv at wgrz nada a big no reaction from first or second vax pfizer,positive
373,380,the latest wyoming gov to lift mask mandate march 16,positive
374,381,this on same day cdc said vaccinated ppl can meet w/out masks thinkin i’ll leave mine on a new lab study shows troubling signs that pfizer's and moderna's covid 19 shots could be far less effective against the variant first found in south africa,positive
375,382,at andrew croxford at sailorrooscout at thatryanchap at devansinha i think it’s very important to highlight that there have been numerous live viral assays that have shown far more significant reductions especially against b 1 351 (here i highlight just 3) this is why moderna pfizer etc are rightfully being cautious in preparing new boosters,positive
376,383,lab study suggests pfizer/biontech vaccine effective against variants after second dose,positive
377,384,at bunneeshelton at drillbit death at acnewsitics seems like from the pfizer contract they could have actually requested even more than that but opted out pfizer ended up making 200m for europe and then trump and co scrambled in december to get 100m more,positive
378,385,// home and so far so good a little tenderness around the injection site if i press on it but not too bad pfizer round 2 scheduled for march 29,positive
379,386,at m4ttmc87 that pfizer vaccine wha,neutral
380,387,covid 19 pfizer vaccine purchase order made for 8 5 million doses enough for every new zealander,positive
381,388,at vacaassistant would like to see at least some lab data i have received moderna (wanted pfizer) and think the combo unless medically contraindicated could offer better effectiveness,positive
382,389,at goia marcus at killeen gerry at louiswu1992 at dark onions at dazult pdempsey yes marcus the m rna guys pfizer /biontech and moderna can tweak their vaccines pretty fast but it's not like they can test them to make sure they work in vaccine trials in a week and then get everyone re vaccinated in a very short space of time,positive
383,390,the pfizer covid 19 vaccine has hit the gippsland the first jab today at the latrobe regional hospital more tonight on at winnews gip,positive
384,391,at drsanjaygupta at pfizer at moderna tx at jnjnews again gupta where are the n95 masks pump us full if vaccine and next booster shots but can't give the american people n95 masks why give america the best protection,positive
385,392,"at pfizer ireland they're are many with no pulse at all after taking your covid ""vaccine""",negative
386,393,at subhashitani1 at wilfredquadros if you are not paying for the vaccine someone else (your govt) is its not like the manufacturers are distributing it for free there is always a cost involved check the prices here most of them do match with the prices listed on your pic,positive
387,394,quando pfizer/biontech covid 19 vaccine neutralizes brazil variant in lab study,neutral
388,395,protect your health *and* honor internationalwomensday by ordering facemasks from at hvmaskco a company in the hudson valley town of newburgh ny founded by marleen vogelaar i’ll be wearing mine to get my 2nd dose of at pfizer tomorrow,positive
389,396,henry increased shipments of pfizer coming this month and astrazeneca vaccine coming in next few days this is good news covidbc,positive
390,397,don't cancel your pfizer or moderna vaccine appointment even if you want the single shot j&amp j (apparently a lot of folks in nj are thinking about this) no more j&amp j doses are coming to nj for three weeks via at newsfallon,positive
391,398,3/ russian intelligence agencies are spreading disinformation to undermine confidence in the pfizer and moderna vaccines,neutral
392,399,at benall100 at simondolan that line reminds me of a polish doctor who was saying similar about the pfizer vax took it rubbed it in everyone's faces then kicked the bucket oh,neutral
393,400,at daxgigandet i should say i got both doses of the pfizer and it’s been more than 2 weeks since the second shot,positive
394,401,at wakehurstlad at simondolan at mism 2020 i believe it’s in different countries that haven’t got the capital (money) so they are demanding other shit to cover themselves i say cover themselves it’s more like pfizer wants compensation if anyone tries to sue them over something going wrong with the experimental vaccine,negative
395,402,at benmekler ben even though they got it be safe and make sure everyone is still wearing a mask regardless what the cdc stated today my grandparents were given both diesels of pfizer awhile ago and still got it,positive
396,403,"at benyt and ""the first is that the pfizer and moderna vaccines are only around 95% effective which means 5% of people are prone to contracting coronavirus even after they are fully vaccinated "" which is exactly *not* what that means",positive
397,404,u s government scientists skeptical of one shot regimen for pfizer moderna covid vaccines wsj,neutral
398,405,at drsimonegold dr simone 50 000 adverse events from mrna vax in the uk  United_Kingdom  08/02/2021 'mainstream media is silent' all uk spontaneous reports received between 9/12/20 and 21/02/21 covid 19 mrna pfizer biontech vaccine analysis print report run date 04 mar 2021  backhand_index_pointing_down,neutral
399,406,at sacreddebris i got the pfizer one too i was sleepy mostly with generalized joint and muscle pain thank goodness that i made some california sagebrush liniment my pain has evaporated,positive
400,407,"at alexberenson at pfizer ""the severity of post vaccination symptoms does not correlate with antibody response"" didn't they tell us that if you experience strong side effects that's actually a good sign because it means the vaccine is working",positive
401,408,at andrew croxford at sailorrooscout at thatryanchap potentially a role for variant boosters in the very elderly 70 or 80+ from german pfizer study (of course tcells too ) pfizer/mrna vax generally look like they have exceptional headroom to deal w/ everything,positive
402,409,at thehetal my covid 19 vaccination card from cdc showing that i have received both doses of the pfizer vaccine,neutral
403,410,one week update on pfizer vaccine no symptoms at all the entire time other than a slight sore arm at injection site no tail no third nipple my back is not any more or less hairy and im still big boned go git your shots fuckcovid,negative
404,411,at alexberenson at pfizer over 80 should not take the risk with these results,neutral
405,412,at mcope67 at ragingstormz at rioslade thank you for that but i may have been misunderstood or characterized my experience incorrectly the saturday vaccination was administered by a county healthcare specialist who were following pfizer recommendations to remain in social distance and continue the usage of masks,neutral
406,413,at boysloveparty tbh most of my friends had pretty bad side effects too (moderna pfizer astrazeneca) strangely not my dad who is 62  face_with_tears_of_joy  yeah i defo won't take it for granted for a while i really miss going to stores and browsing manga but i feel bad for kids missing school especially,negative
407,414,what syringe shortage truth behind oakland vax misdosing covid19 v via at youtube oakland california vaccination covid19 covid coronavirus syringe new pfizer moderna michigan detroit,positive
408,415,at leafsalldayy i rec'd pfizer last friday front line worker been a few days no side effects just a sore arm for half a day,negative
409,416,international women's day pfecolleague,neutral
410,417,i did it and so can you 1st pfizer vaccination womensinternationalday publicservant cityofmiramar,positive
411,418,at dereksloancpc dr eileen de villa medical officer of health in to and her husbands financial interests pfizer astra zeneca fire them all,neutral
412,420,at alexberenson at laurenpersoff at pfizer the real question is how all cause mortality in the vaccinated vs the unvaccinated is going to develop we have to look at this independent from covid19 testing (for hopefully obvious reasons) i've done a very early analysis,positive
413,421,at mayorwells2003 at stuartpstevens at cherijacobus at jenniferclmn at daisysoul7 at cliffordlevy at dannyhakim at maggieastor at jo becker at nytimes at projectlincoln at therickwilson at steveschmidtses at delpercios at gtconway3d at michaelsteele i got my 1st pfizer shot yesterday congrats jason,neutral
414,422,at daxgigandet i got the pfizer dose already because i’m a teacher in ny and i feel no different than without a vaccine ok maybe a bit more confident when i go out in public mask still on of course face_with_medical_mask  but i didn’t get sick,negative
415,423,at drubskin i got the pfizer one and it was smooth sailing arm was sore for two days but otherwise easy breezy,positive
416,424,at alexberenson at pfizer wow berenson gonna berenson is *excited* to find a paper that he can use to support his claim that the vaccine doesn't prevent death (an admission that he is rooting for vaccinations to fail ) and yet,positive
417,425,us officials believe russia launched a disinformation campaign against the pfizer covid 19 vaccine to boost the status of its own report via at businessinsider,positive
418,426,i get my first pfizer vaccination tomorrow afternoon yes,positive
419,427,at ezhurb happy to see some anecdotal reports that demand is strong for j&amp j i was curious to see whether demand would soften because of how scrutinized the efficacy rates were compared to pfizer/moderna,positive
420,428,at s4m31p4n at haramcart pfizer doesn't even have a neuro dept,neutral
421,429,just received my first dose of pfizer for my covid19 vaccination thanks to all the dedicated health care workers who have been working relentlessly around the clock you’re all so incredible there are no words in the english language to express my gratitude,positive
422,430,at alexberenson at laurenpersoff at pfizer source,neutral
423,431,at alexberenson at pfizer now do t cell immunity,neutral
424,432,at daxgigandet second dose wednesday (pfizer),neutral
